City,Town,Neighborhood,House Type,House Age,House Size,Room Count,Floor,Furniture,Bathroom Count,Hand,Heater Type,Heater Fuel,Price
Hatay,İskenderun,Pirireis,Daire,25,130.0,3 + 1,3. Kat,True,2.0,İkinci El,Kombi,Doğalgaz,17000
İstanbul,Şişli,Fulya,Daire,24,110.0,2 + 1,3. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,33000
İzmir,Gaziemir,Gazi,Daire,11,129.1914594009794,4 + 1,3. Kat,False,2.0,İkinci El,Kombi,Doğalgaz,32000
Adana,Seyhan,Gürselpaşa,Daire,5,150.0,3 + 1,Ara Kat,False,2.0,İkinci El,Kombi,Doğalgaz,280000
Bartın,Merkez,Demirciler,Daire,9,87.0,2 + 1,1. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,15000
İzmir,Karabağlar,Metin Oktay,Daire,12,100.0,3 + 1,En Üst Kat,False,1.0,İkinci El,Kombi,Doğalgaz,15000
İstanbul,Kadıköy,Caferağa,Daire,35,30.0,1 + 0,2. Kat,True,1.0,,Kombi,Doğalgaz,25000
Bursa,Nilüfer,Görükle,Daire,0,65.0,2 + 1,2. Kat,True,1.0,Sıfır,Yerden Isıtma,Doğalgaz,12000
İstanbul,Fatih,İskenderpaşa,Daire,30,85.0,2 + 1,4. Kat,,1.0,,Kombi,Doğalgaz,20000
Muğla,Menteşe,Muslihittin,Daire,30,90.0,2 + 1,2. Kat,False,1.0,,Kombi,Doğalgaz,18500
Balıkesir,Edremit,Avcılar,Villa,20,100.0,3 + 1,Müstakil,False,2.0,İkinci El,Isıtma Yok,Elektrik,25000
Antalya,Kemer,Arslanbucak,Daire,15,125.0,2 + 1,Yüksek Giriş,True,1.0,İkinci El,Klima,Elektrik,18500
Mersin(İçel),Yenişehir,Cumhuriyet,Daire,30,80.0,2 + 1,3. Kat,False,1.0,İkinci El,Klima,Elektrik,8000
İstanbul,Kartal,Kordonboyu,Daire,40,120.0,2 + 1,2. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,19500
İstanbul,Beykoz,Örnekköy,Daire,15,140.0,3 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,19000
İstanbul,Beykoz,Kanlıca,Köşk,7,300.0,3 + 1,Müstakil,False,3.0,İkinci El,Yerden Isıtma,Doğalgaz,225000
İstanbul,Kağıthane,Gürsel,Daire,20,120.0,3 + 1,1. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,21000
İzmir,Urla,Gülbahçe,Daire,27,60.0,2 + 1,Villa Katı,True,1.0,İkinci El,Klima,Elektrik,26000
Samsun,Atakum,Esenevler,Daire,0,65.0,1 + 1,Ara Kat,True,1.0,Sıfır,Kombi,Doğalgaz,15000
Manisa,Salihli,Güneş,Daire,20,90.0,2 + 1,4. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,7500
İstanbul,Kağıthane,Sultan Selim,Daire,26,64.0,1 + 1,Yüksek Giriş,False,1.0,Sıfır,Kombi,Doğalgaz,12250
İstanbul,Avcılar,Cihangir,Daire,0,95.0,2 + 1,1. Kat,False,1.0,Sıfır,Kombi,Doğalgaz,20500
Karaman,Merkez,Abbas,Daire,4,49.0,1 + 1,4. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,9500
Çorum,Merkez,Bahçelievler,Daire,25,140.0,3 + 1,4. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,12250
İstanbul,Esenyurt,Zafer,Residence,5,45.0,1 + 1,Yüksek Giriş,False,1.0,İkinci El,Merkezi,Doğalgaz,7750
Hatay,Antakya,Ürgen Paşa,Villa,5,200.0,4 + 1,Müstakil,False,2.0,İkinci El,Kombi,Doğalgaz,25000
İstanbul,Güngören,Akıncılar,Daire,25,100.0,2 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,14500
Çorum,Merkez,Yavruturna,Daire,25,140.0,3 + 1,3. Kat,False,1.0,İkinci El,Merkezi,Doğalgaz,13000
Samsun,Atakum,Mevlana,Daire,5,110.0,2 + 1,Yüksek Giriş,False,1.0,İkinci El,Kombi,Doğalgaz,13000
Ankara,Çankaya,Oran,Daire,16,260.0,4 + 1,14. Kat,True,2.0,,Merkezi,Doğalgaz,80000
Aydın,Kuşadası,Davutlar,Villa,0,200.0,4 + 1,Müstakil,True,2.0,Sıfır,Klima,Elektrik,45000
İstanbul,Kağıthane,Gültepe,Daire,20,60.0,1 + 1,Ara Kat,False,1.0,İkinci El,Kombi,Doğalgaz,15000
Ankara,Çankaya,Balgat,Daire,28,135.0,3 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,24000
İstanbul,Esenyurt,Gökevler,Daire,5,65.0,1 + 1,Ara Kat,True,1.0,,Kombi,Doğalgaz,9000
Kayseri,Talas,Mevlana,Daire,7,50.0,2 + 1,Ara Kat,True,1.0,İkinci El,Merkezi,Doğalgaz,699
Muğla,Milas,Güllük,Daire,12,100.0,2 + 1,Kot 3,True,2.0,İkinci El,Klima,Elektrik,35000
İstanbul,Beşiktaş,Nisbetiye,Daire,26,110.0,2 + 1,6. Kat,True,1.0,,Merkezi,Doğalgaz,40000
Adana,Çukurova,Huzurevleri,Daire,10,185.0,3 + 1,6. Kat,True,2.0,İkinci El,Kombi,Doğalgaz,295000
İstanbul,Beşiktaş,Ulus,Daire,35,330.0,5 + 1,4. Kat,False,3.0,İkinci El,Merkezi,Doğalgaz,200000
Afyonkarahisar,Merkez,Mareşal Fevzi Çakmak,Daire,25,110.0,3 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,9000
İstanbul,Fatih,Şehremini,Daire,32,95.0,2 + 1,Ara Kat,False,1.0,İkinci El,Kombi,Doğalgaz,13000
Bolu,Merkez,Karaçayır,Daire,20,130.0,3 + 1,1. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,13000
Erzincan,Merkez,Kızılay,Daire,0,53.0,1 + 1,3. Kat,False,1.0,Sıfır,Kombi,Doğalgaz,11500
Ankara,Çankaya,Büyükesat,Daire,25,160.0,3 + 1,2. Kat,True,2.0,,Kombi,Doğalgaz,30000
Muğla,Bodrum,Eskiçeşme,Daire,7,120.0,3 + 1,Bahçe Katı,True,3.0,İkinci El,Klima,Elektrik,52500
Muğla,Bodrum,Bitez,Villa,0,510.0,4 + 2,Müstakil,True,5.0,Sıfır,VRV,Elektrik,150000
Ankara,Çankaya,Yaşamkent,Daire,0,55.0,1 + 1,5. Kat,True,1.0,Sıfır,Kombi,Doğalgaz,24000
İstanbul,Sarıyer,Maslak,Daire,10,140.0,2 + 1,Ara Kat,False,2.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,48000
Ankara,Mamak,Peyami Safa,Daire,15,95.0,2 + 1,Yüksek Giriş,True,1.0,İkinci El,Kombi,Doğalgaz,14500
Eskişehir,Tepebaşı,Batıkent,Daire,14,120.0,3 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,17000
İstanbul,Bakırköy,Şenlikköy,Daire,115,250.0,4 + 1,Ara Kat,False,3.0,İkinci El,Kombi,Doğalgaz,110000
Balıkesir,Edremit,Güre,Daire,0,69.0,1 + 1,Zemin,False,1.0,Sıfır,Yerden Isıtma,Doğalgaz,19000
İstanbul,Esenyurt,Piri Reis,Daire,16,90.0,2 + 1,13. Kat,False,2.0,Betonarme,Merkezi (Pay Ölçer),Doğalgaz,13000
Adana,Sarıçam,Gültepe,Daire,4,60.0,1 + 1,1. Kat,True,1.0,Sıfır,Klima,Elektrik,8250
Ankara,Keçiören,Ufuktepe,Daire,15,130.0,3 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,15000
İstanbul,Maltepe,Zümrütevler,Daire,0,75.0,2 + 1,4. Kat,False,1.0,Sıfır,Kombi,Doğalgaz,30000
Balıkesir,Bandırma,Yeni,Daire,0,85.0,2 + 1,3. Kat,,1.0,Sıfır,Yerden Isıtma,Doğalgaz,20000
Ankara,Gölbaşı,Taşpınar,Daire,1,105.0,3 + 1,2. Kat,False,2.0,Sıfır,Kombi,Doğalgaz,21000
İzmir,Çeşme,Ardıç,Daire,27,90.0,2 + 1,2. Kat,True,1.0,İkinci El,Klima,Elektrik,100000
İzmir,Bayraklı,Tepekule,Daire,21,135.0,3 + 1,5. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,25000
İzmir,Konak,Mimar Sinan,Daire,26,135.0,3 + 1,5. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,25000
Adana,Sarıçam,Osmangazi,Daire,4,140.0,3 + 1,8. Kat,False,2.0,İkinci El,Klima,Elektrik,7500
İstanbul,Şişli,Feriköy,Daire,30,135.0,3 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,26000
Eskişehir,Tepebaşı,Güllük,Daire,0,65.0,1 + 1,3. Kat,True,1.0,Sıfır,Yerden Isıtma,Doğalgaz,16000
Ankara,Çankaya,Oran,Daire,13,105.0,2 + 1,3. Kat,True,1.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,59000
İstanbul,Beyoğlu,Kamer Hatun,Daire,6,60.0,1 + 1,Çatı Katı,False,1.0,İkinci El,Kombi,Doğalgaz,22000
Ankara,Çankaya,Büyükesat,Daire,4,70.0,1 + 1,4. Kat,True,1.0,İkinci El,Merkezi,Doğalgaz,23000
Ankara,Keçiören,Yayla,Daire,0,220.0,4 + 1,8. Kat,False,2.0,Sıfır,Merkezi (Pay Ölçer),Doğalgaz,31000
İstanbul,Bayrampaşa,Kartaltepe,Daire,1,70.0,1 + 1,5. Kat,True,1.0,Sıfır,Merkezi (Pay Ölçer),Doğalgaz,199
Ankara,Çankaya,Ertuğrulgazi,Daire,25,120.0,3 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,13750
İstanbul,Şişli,Teşvikiye,Residence,1,165.0,2 + 1,11. Kat,True,1.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,96000
İstanbul,Esenyurt,Koza,Daire,3,100.0,2 + 1,7. Kat,False,1.0,İkinci El,Merkezi,Doğalgaz,12000
Antalya,Aksu,Altıntaş,Daire,0,80.0,2 + 1,2. Kat,False,1.0,Sıfır,Klima,Elektrik,15000
Aydın,Kuşadası,Karaova,Yazlık,1,30.0,1 + 0,Yüksek Giriş,True,1.0,Sıfır,Klima,Elektrik,9850
İzmir,Çeşme,Alaçatı,Villa,6,140.0,4 + 1,Müstakil,True,3.0,İkinci El,Klima,Elektrik,500000
Ankara,Gölbaşı,Kızılcaşar,Daire,5,65.0,1 + 1,1. Kat,True,1.0,,Kombi,Doğalgaz,19000
İstanbul,Kadıköy,Suadiye,Daire,26,155.0,3 + 1,3. Kat,,1.0,İkinci El,Kombi,Doğalgaz,55000
İstanbul,Sarıyer,Çamlıtepe,Daire,18,125.0,3 + 1,En Üst Kat,False,1.0,İkinci El,Kombi,Doğalgaz,25000
Ankara,Çankaya,Birlik,Daire,22,145.0,3 + 1,2. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,24000
İstanbul,Bakırköy,Ataköy 3-4-11. Kısım,Daire,30,180.0,4 + 1,2. Kat,False,2.0,,Merkezi,Doğalgaz,65000
Ankara,Çankaya,Çukurambar,Daire,0,85.0,1 + 1,7. Kat,False,1.0,Sıfır,Fancoil Ünitesi,,35000
İstanbul,Kağıthane,Gültepe,Daire,30,70.0,1 + 1,4. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,19000
Ankara,Çankaya,Büyükesat,Daire,30,75.0,1 + 1,Kot 1,True,1.0,Sıfır,Kombi,Doğalgaz,17500
Adana,Seyhan,Ziyapaşa,Daire,30,130.0,3 + 1,1. Kat,False,1.0,İkinci El,Klima,Elektrik,110000
Tokat,Niksar,Kültür,Daire,25,150.0,3 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,6000
Düzce,Merkez,Orhangazi,Daire,1,70.0,1 + 1,Ara Kat,True,1.0,Sıfır,Kombi,Doğalgaz,9000
Ankara,Etimesgut,Süvari,Daire,19,120.0,3 + 1,Yüksek Giriş,False,1.0,İkinci El,Kombi,Doğalgaz,13500
Muğla,Bodrum,Küçükbük,Villa,15,300.0,4 + 1,Müstakil,True,3.0,İkinci El,Klima,Elektrik,386000
Antalya,Kepez,Şafak,Daire,15,150.0,3 + 1,En Üst Kat,True,1.0,,Kombi,Doğalgaz,20000
Ankara,Çankaya,Ön Cebeci,Daire,21,185.0,4 + 1,6. Kat,True,2.0,,Kombi,Doğalgaz,31000
İzmir,Karşıyaka,Aksoy,Daire,40,120.0,3 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,22000
Ankara,Keçiören,Şenlik,Daire,26,120.0,3 + 1,Ara Kat,False,1.0,İkinci El,Kombi,Doğalgaz,15000
İzmir,Çeşme,Üniversite,Villa,21,185.0,3 + 1,Müstakil,True,3.0,,Isıtma Yok,Elektrik,175000
Bursa,Nilüfer,Karaman,Daire,17,110.0,2 + 1,Giriş Katı,False,1.0,İkinci El,Kombi,Doğalgaz,12000
Ankara,Çankaya,Yukarı Bahçelievler,Daire,35,90.0,2 + 1,Bahçe Katı,False,1.0,İkinci El,Merkezi,Doğalgaz,18000
Ankara,Etimesgut,Topçu,Daire,11,105.0,2 + 1,2. Kat,False,1.0,,Kombi,Doğalgaz,14000
Muğla,Bodrum,Bahçelievler,Daire,20,70.0,2 + 1,Bahçe Katı,True,1.0,İkinci El,Klima,Elektrik,25000
Ankara,Polatlı,Mehmet Akif,Daire,15,110.0,2 + 1,7. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,8250
Kocaeli,İzmit,Sepetçi,Daire,0,125.0,3 + 1,Ara Kat,False,1.0,Sıfır,Merkezi (Pay Ölçer),Doğalgaz,14000
İstanbul,Avcılar,Denizköşkler,Daire,30,85.0,2 + 1,Bahçe Katı,False,1.0,İkinci El,Kombi,Elektrik,7500
Bursa,Nilüfer,Cumhuriyet,Daire,22,150.0,3 + 1,En Üst Kat,False,2.0,İkinci El,Merkezi,Doğalgaz,20000
Muğla,Bodrum,Kızılağaç,Daire,0,75.0,2 + 1,Bahçe Katı,False,1.0,Sıfır,Klima,Elektrik,25000
Ankara,Altındağ,Hacettepe,Daire,40,90.0,2 + 1,4. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,15500
Nevşehir,Merkez,Fatih Sultan Mehmet,Daire,2,80.0,2 + 1,Ara Kat,False,1.0,Sıfır,Kombi,Doğalgaz,11500
İzmir,Konak,Güneşli,Daire,25,65.0,1 + 1,6. Kat,False,1.0,İkinci El,Klima,Elektrik,10500
Sakarya,Serdivan,Kemalpaşa,Daire,7,55.0,1 + 1,2. Kat,True,1.0,İkinci El,Merkezi,Doğalgaz,11500
Trabzon,Ortahisar,3 Nolu Erdoğdu,Daire,30,155.0,3 + 1,4. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,25000
İstanbul,Çekmeköy,Sultançiftliği,Daire,21,120.0,2 + 1,2. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,27000
İzmir,Seferihisar,Camikebir,Daire,0,60.0,1 + 1,Giriş Katı,True,1.0,Sıfır,Kombi,Doğalgaz,14000
İstanbul,Şişli,Esentepe,Daire,10,90.0,2 + 1,1. Kat,True,1.0,,Kombi,Doğalgaz,20000
İzmir,Çiğli,Köyiçi,Daire,35,110.0,3 + 1,1. Kat,True,1.0,,Kombi,Doğalgaz,17000
İstanbul,Beykoz,Kavacık,Daire,16,150.0,4 + 1,Giriş Katı,True,3.0,,Kombi,Doğalgaz,6000
K.K.T.C.,Girne,Alsancak,Daire,0,80.0,2 + 1,En Üst Kat,True,1.0,Sıfır,Klima,Elektrik,750
Ankara,Çankaya,Yukarı Dikmen,Daire,25,170.0,3 + 1,Ara Kat,False,1.0,İkinci El,Merkezi,Doğalgaz,35000
Samsun,Atakum,Cumhuriyet,Daire,30,130.0,3 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,12500
İstanbul,Küçükçekmece,Kemalpaşa,Daire,30,85.0,2 + 1,1. Kat,False,2.0,İkinci El,Kombi,Doğalgaz,19500
Aydın,Didim,Çamlık,Daire,3,110.0,4 + 1,2. Kat,,2.0,,Klima,Elektrik,30000
İstanbul,Beşiktaş,Gayrettepe,Daire,31,90.0,2 + 1,4. Kat,False,1.0,,Merkezi,Doğalgaz,34000
İzmir,Foça,Mustafa Kemal Atatürk,Daire,5,80.0,2 + 1,Ara Kat,False,1.0,İkinci El,Kombi,Doğalgaz,17000
İzmir,Karabağlar,Refet Bele,Daire,25,115.0,3 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,15000
İstanbul,Kağıthane,Sultan Selim,Daire,16,75.0,1 + 1,2. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,12000
İstanbul,Beşiktaş,Muradiye,Daire,40,120.0,3 + 1,Ara Kat,False,1.0,İkinci El,Merkezi,Doğalgaz,27000
Ankara,Çankaya,Keklik Pınarı,Daire,30,120.0,3 + 1,3. Kat,,1.0,,Kombi,Doğalgaz,13000
İzmir,Bornova,Atatürk,Daire,20,130.0,2 + 1,2. Kat,False,1.0,,Kombi,Doğalgaz,14500
Ankara,Etimesgut,Atayurt,Daire,11,85.0,2 + 1,3. Kat,False,1.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,9000
Edirne,Merkez,Mithat Paşa,Daire,26,140.0,3 + 1,4. Kat,True,1.0,,Kombi,Doğalgaz,15000
Denizli,Pamukkale,İncilipınar,Daire,18,50.0,1 + 1,Yüksek Giriş,True,1.0,İkinci El,Merkezi,Doğalgaz,7000
Antalya,Muratpaşa,Çaybaşı,Daire,16,150.0,3 + 1,7. Kat,False,2.0,İkinci El,Klima,Doğalgaz,20000
Adana,Çukurova,Huzurevleri,Daire,21,160.0,3 + 1,8. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,150000
İstanbul,Maltepe,Cevizli,Daire,31,130.0,3 + 1,4. Kat,False,1.0,,Kombi,Doğalgaz,16000
Ankara,Çankaya,Aziziye,Daire,30,125.0,3 + 1,2. Kat,,1.0,İkinci El,Merkezi,Doğalgaz,22000
İstanbul,Bakırköy,Kartaltepe,Daire,38,95.0,3 + 1,3. Kat,,1.0,İkinci El,Kombi,Doğalgaz,25000
İstanbul,Şişli,Teşvikiye,Daire,40,120.0,3 + 1,Yüksek Giriş,False,1.0,İkinci El,Kombi,Doğalgaz,40000
Antalya,Muratpaşa,Çaybaşı,Daire,25,130.0,3 + 1,6. Kat,True,1.0,İkinci El,Klima,Elektrik,22000
Kocaeli,Darıca,Abdi İpekçi,Daire,16,120.0,3 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,15500
İstanbul,Tuzla,Cami,Daire,27,60.0,1 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,13000
Denizli,Pamukkale,Asmalıevler,Daire,12,56.0,1 + 1,Ara Kat,True,1.0,İkinci El,Kombi,Doğalgaz,10000
Ankara,Yenimahalle,Demetgül,Daire,35,120.0,3 + 1,4. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,13000
İstanbul,Şişli,Gülbahar,Daire,26,75.0,2 + 1,Kot 1,True,1.0,İkinci El,Kombi,Doğalgaz,14750
İstanbul,Şişli,Gülbahar,Daire,35,70.0,1 + 1,2. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,13500
Kocaeli,Gölcük,Yüzbaşılar,Daire,35,115.0,3 + 1,1. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,18500
Muğla,Bodrum,Yalıkavak,Villa,16,450.0,3 + 1,Bahçe Katı,True,2.0,,Klima,Elektrik,125000
İstanbul,Sarıyer,Zekeriyaköy,Daire,10,120.0,2 + 1,1. Kat,True,1.0,,Merkezi (Pay Ölçer),Doğalgaz,60000
Rize,Çayeli,Büyüktaşhane,Daire,16,130.0,3 + 1,4. Kat,False,1.0,,Kombi,Doğalgaz,12000
Adana,Sarıçam,Gültepe,Daire,2,60.0,1 + 1,10. Kat,True,1.0,Sıfır,Klima,Elektrik,11000
İstanbul,Şişli,İnönü,Residence,5,65.0,1 + 1,Ara Kat,True,1.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,40000
Denizli,Pamukkale,Kayıhan,Daire,25,75.0,2 + 0,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,6500
Trabzon,Ortahisar,Toklu,Daire,20,110.0,1 + 1,Çatı Katı,False,1.0,İkinci El,Kombi,Doğalgaz,10500
Bursa,Orhangazi,Arapzade,Daire,30,85.0,2 + 1,3. Kat,False,1.0,İkinci El,Soba,Elektrik,8000
Düzce,Merkez,Çavuşlar,Daire,5,75.0,1 + 1,Zemin,False,1.0,,Kombi,Doğalgaz,5750
Ankara,Çankaya,Bahçelievler,Daire,40,110.0,3 + 1,3. Kat,False,1.0,İkinci El,Merkezi,Doğalgaz,30000
Muğla,Bodrum,Akyarlar,Daire,12,85.0,2 + 1,Bahçe Katı,True,1.0,İkinci El,Klima,Elektrik,25000
İstanbul,Şişli,Mecidiyeköy,Daire,30,80.0,2 + 1,4. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,15000
Gaziantep,Şahinbey,Karataş,Daire,7,90.0,2 + 1,Ara Kat,False,1.0,İkinci El,Kombi,Doğalgaz,12000
Zonguldak,Merkez,İncivez,Daire,2,60.0,1 + 1,Giriş Katı,True,1.0,,Kombi,Doğalgaz,8500
İstanbul,Fatih,Seyyid Ömer,Daire,35,90.0,2 + 1,4. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,15500
İzmir,Karabağlar,Refet Bele,Daire,25,110.0,2 + 1,Kot 2,False,1.0,İkinci El,Isıtma Yok,Elektrik,7000
Manisa,Akhisar,Paşa,Daire,35,127.0,3 + 1,En Üst Kat,False,1.0,İkinci El,Kombi,Doğalgaz,7800
Antalya,Muratpaşa,Varlık,Daire,25,120.0,2 + 1,5. Kat,True,1.0,İkinci El,Klima,Elektrik,25000
İzmir,Menemen,Uğur Mumcu,Daire,5,180.0,4 + 1,4. Kat,True,2.0,,Kombi,Doğalgaz,23000
İstanbul,Üsküdar,Valide-i Atik,Daire,38,111.0,3 + 1,2. Kat,True,1.0,,Kombi,Doğalgaz,20000
İstanbul,Avcılar,Denizköşkler,Daire,26,127.0,2 + 1,Yüksek Giriş,False,1.0,,Kombi,Doğalgaz,15000
Ankara,Çankaya,İşçi Blokları,Daire,35,55.0,1 + 1,2. Kat,True,1.0,,Merkezi (Pay Ölçer),Doğalgaz,25000
İstanbul,Şişli,İnönü,Daire,30,40.0,1 + 0,Bahçe Katı,True,1.0,İkinci El,Klima,Elektrik,8500
Muğla,Dalaman,Altıntas,Daire,0,55.0,1 + 1,1. Kat,False,1.0,Sıfır,Klima,Elektrik,10000
İzmir,Buca,Hürriyet,Daire,34,100.0,2 + 1,4. Kat,False,1.0,İkinci El,Klima,Elektrik,13000
Bursa,Nilüfer,Demirci,Daire,0,150.0,3 + 1,3. Kat,False,2.0,Sıfır,Kombi,Doğalgaz,23000
İstanbul,Bağcılar,Kirazlı,Daire,35,60.0,1 + 1,Yarı Bodrum,,1.0,,Kombi,Doğalgaz,7500
Bolu,Merkez,Semerkant,Daire,25,68.0,1 + 1,4. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,10000
Ankara,Keçiören,Yakacık,Daire,25,130.0,3 + 1,2. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,16000
İzmir,Çeşme,Alaçatı,Villa,20,140.0,3 + 1,Müstakil,True,2.0,,Isıtma Yok,Elektrik,275000
Antalya,Muratpaşa,Gebizli,Daire,4,70.0,2 + 1,Yüksek Giriş,False,1.0,İkinci El,Klima,Elektrik,13000
Tokat,Merkez,Yeşilırmak,Daire,26,105.0,2 + 1,2. Kat,False,1.0,,Kombi,Doğalgaz,13500
Ankara,Çankaya,Alacaatlı,Daire,4,82.0,2 + 1,17. Kat,False,2.0,Sıfır,Merkezi (Pay Ölçer),Doğalgaz,25000
Uşak,Merkez,Cumhuriyet,Daire,5,140.0,3 + 1,5. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,16000
İstanbul,Esenyurt,Piri Reis,Daire,5,130.0,2 + 1,1. Kat,False,1.0,Sıfır,Kombi,Doğalgaz,15000
Antalya,Konyaaltı,Altınkum,Daire,10,180.0,3 + 1,7. Kat,False,2.0,İkinci El,Kombi,Doğalgaz,33000
Adana,Seyhan,Denizli,Daire,4,125.0,2 + 1,6. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,128000
İstanbul,Beyoğlu,Kılıçali Paşa,Daire,16,120.0,2 + 1,1. Kat,False,1.0,,Kombi,Doğalgaz,43000
Ankara,Çankaya,Murat,Daire,30,110.0,3 + 1,En Üst Kat,False,1.0,İkinci El,Kombi,Doğalgaz,15000
Ankara,Yenimahalle,Demetgül,Daire,35,140.0,3 + 1,3. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,17500
Denizli,Pamukkale,Zeytinköy,Daire,12,39.0,1 + 1,Çatı Katı,True,1.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,6000
Çorum,Merkez,Kale,Daire,21,145.0,4 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,9000
İstanbul,Küçükçekmece,Atatürk,Daire,10,65.0,1 + 1,21 ve üzeri,True,1.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,25000
İstanbul,Beşiktaş,Mecidiye,Daire,31,50.0,1 + 1,1. Kat,True,1.0,,Kombi,Doğalgaz,22000
Muğla,Bodrum,Gürece,Daire,5,70.0,1 + 1,En Üst Kat,True,1.0,İkinci El,Klima,Akaryakıt,25000
Ankara,Yenimahalle,Gazi,Daire,12,75.0,2 + 1,Bahçe Katı,False,1.0,İkinci El,Kombi,Doğalgaz,18500
Karabük,Merkez,Yeşil,Daire,30,110.0,3 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,6500
Konya,Selçuklu,Bosna Hersek,Daire,25,120.0,2 + 1,4. Kat,False,1.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,10000
Antalya,Kemer,Çamyuva,Daire,25,110.0,2 + 1,Yüksek Giriş,True,1.0,İkinci El,Klima,Elektrik,25000
İzmir,Menemen,Bağcılar,Köy Evi,0,100.0,2 + 1,Müstakil,False,1.0,Sıfır,Kombi,Doğalgaz,20000
Muğla,Bodrum,Bitez,Müstakil Ev,12,250.0,4 + 1,Müstakil,True,2.0,İkinci El,Klima,Elektrik,100000
Ankara,Mamak,General Zeki Doğan,Daire,20,120.0,3 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,12000
İzmir,Çeşme,Şifne,Villa,15,250.0,3 + 1,Müstakil,True,2.0,,Klima,Elektrik,150000
Ankara,Çankaya,Bahçelievler,Daire,25,130.0,3 + 1,3. Kat,False,1.0,İkinci El,Merkezi,Doğalgaz,34000
İstanbul,Beşiktaş,Dikilitaş,Daire,30,60.0,1 + 1,Bahçe Katı,False,1.0,İkinci El,Kombi,Doğalgaz,15000
İstanbul,Şişli,Duatepe,Daire,17,55.0,1 + 1,1. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,27000
Ankara,Çankaya,Barbaros,Daire,55,135.0,3 + 1,1. Kat,False,1.0,İkinci El,Merkezi,Doğalgaz,25000
Tekirdağ,Çorlu,Kazımiye,Daire,0,115.0,2 + 1,8. Kat,False,1.0,Sıfır,Kombi,Doğalgaz,15000
Zonguldak,Çaycuma,Filyos (Öteyüz),Daire,0,55.0,1 + 1,2. Kat,True,1.0,Sıfır,Kombi,Doğalgaz,13000
Balıkesir,Burhaniye,Ören,Daire,20,130.0,2 + 1,En Üst Kat,True,1.0,İkinci El,Kombi,Doğalgaz,2000
